,01 Andalucía,04 Almería,11 Cádiz,14 Córdoba,18 Granada,21 Huelva,23 Jaén,29 Málaga,41 Sevilla,02 Aragón,22 Huesca,44 Teruel,50 Zaragoza,"03 Asturias, Principado de",33 Asturias,"04 Balears, Illes","07 Balears, Illes",05 Canarias,"35 Palmas, Las",38 Santa Cruz de Tenerife,06 Cantabria,39 Cantabria,07 Castilla y León,05 Ávila,09 Burgos,24 León,34 Palencia,37 Salamanca,40 Segovia,42 Soria,47 Valladolid,49 Zamora,08 Castilla - La Mancha,02 Albacete,13 Ciudad Real,16 Cuenca,19 Guadalajara,45 Toledo,09 Cataluña,08 Barcelona,17 Girona,25 Lleida,43 Tarragona,10 Comunitat Valenciana,03 Alicante/Alacant,12 Castellón/Castelló,46 Valencia/València,11 Extremadura,06 Badajoz,10 Cáceres,12 Galicia,"15 Coruña, A",27 Lugo,32 Ourense,36 Pontevedra,"13 Madrid, Comunidad de",28 Madrid,"14 Murcia, Región de",30 Murcia,"15 Navarra, Comunidad Foral de",31 Navarra,16 País Vasco,01 Araba/Álava,48 Bizkaia,20 Gipuzkoa,"17 Rioja, La","26 Rioja, La",18 Ceuta,19 Melilla,Total Nacional
2008M05.2,701251.0,25167.0,91868.0,42587.0,102417.0,27138.0,8238.0,286202.0,117633.0,33584.0,9886.0,2643.0,21056.0,21538.0,21538.0,854913.0,854913.0,358528.0,220359.0,138168.0,23091.0,23091.0,107678.0,6733.0,26219.0,24730.0,7324.0,20769.0,7000.0,1686.0,10054.0,3163.0,37613.0,2211.0,6069.0,4243.0,4492.0,20599.0,899814.0,550170.0,213970.0,9645.0,126028.0,235419.0,133980.0,17100.0,84339.0,16254.0,7129.0,9124.0,86352.0,47664.0,16181.0,3255.0,19252.0,377901.0,377901.0,21331.0,21331.0,23302.0,23302.0,70019.0,6355.0,31569.0,32096.0,13684.0,13684.0,815.0,608.0,3883693.0
2008M04.2,602908.0,24586.0,71886.0,34517.0,95876.0,24433.0,6863.0,240262.0,104486.0,28478.0,6732.0,2007.0,19739.0,11273.0,11273.0,325203.0,325203.0,434380.0,238705.0,195675.0,15078.0,15078.0,69332.0,4676.0,17570.0,11709.0,2647.0,17531.0,4887.0,1127.0,6964.0,2221.0,29077.0,1900.0,5195.0,2832.0,3278.0,15872.0,668638.0,448616.0,148453.0,6974.0,64594.0,214282.0,115400.0,15690.0,83193.0,16160.0,9161.0,6999.0,56891.0,31766.0,7344.0,2439.0,15341.0,344835.0,344835.0,18102.0,18102.0,13829.0,13829.0,55370.0,4906.0,26943.0,23520.0,6568.0,6568.0,1060.0,857.0,2912321.0
2008M03.2,491162.0,13984.0,63579.0,29765.0,83479.0,16254.0,5400.0,188388.0,90313.0,26018.0,4688.0,1880.0,19450.0,8672.0,8672.0,215779.0,215779.0,486475.0,274354.0,212121.0,9696.0,9696.0,46809.0,2900.0,11244.0,5337.0,2270.0,12680.0,2954.0,1108.0,6277.0,2040.0,25379.0,2125.0,4422.0,3679.0,3209.0,11945.0,543148.0,406654.0,104078.0,11603.0,20813.0,197564.0,107840.0,12798.0,76926.0,11208.0,5394.0,5813.0,38381.0,19491.0,3428.0,2357.0,13105.0,336975.0,336975.0,17239.0,17239.0,9065.0,9065.0,47336.0,3990.0,24416.0,18930.0,3893.0,3893.0,814.0,829.0,2516444.0
2008M02.2,317560.0,10424.0,35214.0,17171.0,61229.0,9052.0,3539.0,123743.0,57188.0,22674.0,5246.0,1417.0,16011.0,5723.0,5723.0,106379.0,106379.0,452899.0,236681.0,216218.0,5249.0,5249.0,34396.0,1868.0,7111.0,3326.0,1868.0,9396.0,2261.0,550.0,6350.0,1666.0,17099.0,1818.0,2853.0,1908.0,2522.0,7999.0,391013.0,329950.0,39035.0,10904.0,11125.0,172033.0,85407.0,13288.0,73337.0,8151.0,4716.0,3435.0,29706.0,15494.0,1535.0,1732.0,10944.0,289820.0,289820.0,13988.0,13988.0,5886.0,5886.0,38766.0,3104.0,20058.0,15604.0,2782.0,2782.0,769.0,641.0,1915534.0
2008M01.2,258792.0,8723.0,24560.0,12447.0,42740.0,5053.0,2516.0,111169.0,51583.0,17905.0,4207.0,1054.0,12644.0,5769.0,5769.0,75715.0,75715.0,442136.0,235245.0,206891.0,4227.0,4227.0,29772.0,1589.0,7389.0,2554.0,1927.0,7140.0,1691.0,607.0,5615.0,1260.0,19415.0,1781.0,2928.0,1394.0,2703.0,10610.0,323750.0,273639.0,32104.0,9173.0,8834.0,136283.0,77814.0,8297.0,50172.0,6557.0,4159.0,2398.0,27043.0,11613.0,1902.0,1425.0,12102.0,251322.0,251322.0,12251.0,12251.0,5838.0,5838.0,34136.0,4367.0,16304.0,13465.0,2498.0,2498.0,1112.0,813.0,1655332.0
2007M12.2,273811.0,8156.0,26281.0,16822.0,49501.0,7249.0,3394.0,106343.0,56064.0,16213.0,3444.0,892.0,11876.0,5526.0,5526.0,61867.0,61867.0,445901.0,247279.0,198622.0,4420.0,4420.0,33478.0,1325.0,7753.0,3062.0,1381.0,11142.0,2281.0,428.0,4424.0,1683.0,14701.0,1392.0,2673.0,1440.0,2213.0,6983.0,345271.0,283257.0,39215.0,5567.0,17232.0,137543.0,78259.0,8101.0,51183.0,8144.0,5001.0,3143.0,29402.0,13590.0,1887.0,1310.0,12615.0,273375.0,273375.0,12180.0,12180.0,5326.0,5326.0,34989.0,3276.0,16641.0,15072.0,2705.0,2705.0,932.0,761.0,1706545.0
2007M11.2,326262.0,12874.0,35440.0,15958.0,52664.0,8658.0,5343.0,123423.0,71903.0,20330.0,3741.0,1808.0,14782.0,8715.0,8715.0,89009.0,89009.0,449699.0,242000.0,207700.0,8056.0,8056.0,41827.0,2384.0,9330.0,4642.0,2289.0,11809.0,2370.0,843.0,6232.0,1928.0,19972.0,1681.0,3064.0,2637.0,3197.0,9393.0,455145.0,366289.0,65840.0,5689.0,17327.0,178217.0,98889.0,10608.0,68720.0,10502.0,5905.0,4597.0,35728.0,19537.0,2839.0,1710.0,11642.0,315293.0,315293.0,17255.0,17255.0,8508.0,8508.0,41887.0,4713.0,20644.0,16531.0,4124.0,4124.0,842.0,864.0,2032235.0
2007M10.2,628764.0,22558.0,90508.0,34674.0,93312.0,19261.0,8197.0,252792.0,107462.0,30806.0,6921.0,2717.0,21168.0,14962.0,14962.0,533418.0,533418.0,441952.0,250775.0,191178.0,18711.0,18711.0,79464.0,4318.0,19767.0,11839.0,4737.0,19637.0,6432.0,1433.0,8424.0,2878.0,30864.0,2046.0,4587.0,4408.0,3577.0,16246.0,744791.0,499808.0,150981.0,9113.0,84889.0,212429.0,122013.0,20386.0,70030.0,16463.0,9377.0,7086.0,76623.0,43384.0,7452.0,2107.0,23680.0,382080.0,382080.0,20494.0,20494.0,16118.0,16118.0,57826.0,6517.0,27560.0,23749.0,7960.0,7960.0,1077.0,774.0,3315576.0
2007M09.2,700094.0,27740.0,105364.0,36640.0,93282.0,24053.0,8172.0,289705.0,115138.0,37280.0,11325.0,3521.0,22434.0,22319.0,22319.0,975286.0,975286.0,352269.0,211550.0,140719.0,25193.0,25193.0,103262.0,5663.0,25509.0,21363.0,6961.0,22501.0,7677.0,1804.0,8527.0,3256.0,35132.0,2433.0,6456.0,4453.0,4270.0,17520.0,929285.0,527789.0,241592.0,13470.0,146435.0,242282.0,139579.0,22011.0,80692.0,14404.0,7763.0,6641.0,89593.0,48925.0,12283.0,2386.0,25998.0,359990.0,359990.0,19305.0,19305.0,22077.0,22077.0,75828.0,9728.0,33911.0,32189.0,12260.0,12260.0,809.0,911.0,4017579.0
2007M08.2,650568.0,28775.0,84942.0,36427.0,91014.0,24682.0,6506.0,281265.0,96957.0,43511.0,14771.0,3161.0,25578.0,24548.0,24548.0,1187323.0,1187323.0,363938.0,210249.0,153689.0,25662.0,25662.0,109029.0,5262.0,32375.0,17149.0,5506.0,25340.0,7005.0,1854.0,11249.0,3289.0,31400.0,2695.0,4804.0,3707.0,3590.0,16604.0,1109817.0,595858.0,319413.0,16047.0,178499.0,263187.0,144571.0,20909.0,97706.0,14515.0,7565.0,6950.0,102940.0,56408.0,14045.0,3527.0,28960.0,291638.0,291638.0,24845.0,24845.0,24611.0,24611.0,93734.0,8742.0,47921.0,37071.0,6914.0,6914.0,1948.0,1498.0,4371626.0
2007M07.2,580782.0,27297.0,85733.0,26158.0,73556.0,21482.0,6396.0,259110.0,81052.0,37159.0,13738.0,2759.0,20662.0,22954.0,22954.0,1164119.0,1164119.0,369131.0,231063.0,138069.0,26826.0,26826.0,88518.0,3537.0,24939.0,14374.0,4542.0,20060.0,6718.0,1752.0,9833.0,2762.0,27795.0,2402.0,3977.0,3922.0,2721.0,14772.0,1043601.0,587299.0,285179.0,13192.0,157931.0,241334.0,140886.0,24117.0,76332.0,11851.0,6691.0,5160.0,85287.0,47819.0,10742.0,1939.0,24787.0,335285.0,335285.0,23579.0,23579.0,26084.0,26084.0,78973.0,8111.0,36337.0,34526.0,7046.0,7046.0,2042.0,1045.0,4173411.0
2007M06.2,614276.0,25276.0,79753.0,33536.0,84306.0,22086.0,7085.0,270347.0,91888.0,31679.0,12460.0,2599.0,16620.0,19810.0,19810.0,1043409.0,1043409.0,348946.0,209146.0,139799.0,22372.0,22372.0,90631.0,6134.0,20763.0,19968.0,5694.0,18451.0,7190.0,1464.0,7692.0,3275.0,32842.0,3163.0,4942.0,4311.0,3895.0,16533.0,887477.0,525767.0,209628.0,11939.0,140143.0,237333.0,135204.0,19308.0,82821.0,13180.0,7813.0,5368.0,87262.0,48956.0,13173.0,1918.0,23215.0,353072.0,353072.0,17546.0,17546.0,18133.0,18133.0,69537.0,6969.0,32067.0,30502.0,8134.0,8134.0,1119.0,706.0,3897465.0
2007M05.2,671572.0,28822.0,93830.0,42054.0,96522.0,19144.0,9740.0,264117.0,117343.0,33176.0,11581.0,2209.0,19385.0,18478.0,18478.0,800078.0,800078.0,312163.0,189288.0,122875.0,18221.0,18221.0,100648.0,5333.0,23458.0,21542.0,6515.0,22166.0,6924.0,1684.0,10164.0,2862.0,36973.0,2948.0,4696.0,4887.0,4253.0,20189.0,828904.0,493866.0,205443.0,10605.0,118990.0,235125.0,136407.0,18541.0,80177.0,18110.0,8949.0,9161.0,80021.0,47897.0,12275.0,2338.0,17511.0,350533.0,350533.0,16821.0,16821.0,19992.0,19992.0,68306.0,6504.0,32332.0,29471.0,12849.0,12849.0,1045.0,717.0,3623731.0
2007M04.2,616670.0,22403.0,82254.0,39803.0,99421.0,19332.0,7188.0,233698.0,112571.0,27474.0,7145.0,2440.0,17889.0,13347.0,13347.0,350862.0,350862.0,418815.0,240013.0,178802.0,16130.0,16130.0,74537.0,4494.0,18067.0,11794.0,3925.0,17996.0,5433.0,1023.0,9695.0,2109.0,31817.0,1939.0,4468.0,4532.0,3097.0,17781.0,677914.0,444041.0,164433.0,8810.0,60630.0,208664.0,109237.0,17811.0,81616.0,16698.0,9835.0,6863.0,59545.0,34045.0,6913.0,2000.0,16587.0,334470.0,334470.0,17558.0,17558.0,13324.0,13324.0,56978.0,5538.0,27430.0,24010.0,7038.0,7038.0,811.0,904.0,2943555.0
2007M03.2,479192.0,15815.0,60529.0,28196.0,77842.0,13480.0,8010.0,182628.0,92691.0,24134.0,4774.0,1879.0,17482.0,8964.0,8964.0,190666.0,190666.0,476296.0,266455.0,209842.0,9239.0,9239.0,45108.0,3012.0,9722.0,5024.0,2251.0,11248.0,3227.0,883.0,7959.0,1782.0,25750.0,1702.0,3703.0,3582.0,4141.0,12622.0,490005.0,368512.0,94787.0,9554.0,17153.0,195260.0,106211.0,11619.0,77431.0,10576.0,6582.0,3994.0,34004.0,16985.0,2464.0,1434.0,13120.0,315641.0,315641.0,16542.0,16542.0,9683.0,9683.0,45786.0,4823.0,23599.0,17364.0,4151.0,4151.0,975.0,638.0,2382611.0
2007M02.2,304630.0,9828.0,34758.0,12990.0,54701.0,7906.0,3634.0,119055.0,61757.0,21971.0,4646.0,1501.0,15825.0,6860.0,6860.0,106972.0,106972.0,380553.0,210271.0,170282.0,5316.0,5316.0,35638.0,1677.0,8275.0,3476.0,1702.0,10522.0,2939.0,377.0,5014.0,1655.0,17289.0,1389.0,2685.0,1945.0,2001.0,9270.0,357566.0,294547.0,38250.0,13735.0,11035.0,163809.0,85344.0,10489.0,67975.0,8672.0,5916.0,2756.0,29110.0,14505.0,1483.0,1571.0,11551.0,268295.0,268295.0,15887.0,15887.0,6626.0,6626.0,30287.0,3203.0,14098.0,12987.0,3338.0,3338.0,704.0,827.0,1764351.0
2007M01.2,258301.0,9358.0,26738.0,10751.0,41413.0,8155.0,4390.0,103190.0,54307.0,14561.0,2604.0,899.0,11059.0,4557.0,4557.0,65147.0,65147.0,391679.0,214036.0,177643.0,3972.0,3972.0,28168.0,1451.0,5569.0,2843.0,1470.0,7353.0,2837.0,639.0,5099.0,907.0,16389.0,2018.0,3189.0,1268.0,2525.0,7388.0,319886.0,267342.0,33796.0,7719.0,11029.0,137231.0,80210.0,8384.0,48637.0,7907.0,4133.0,3774.0,22191.0,10989.0,1218.0,1124.0,8859.0,232182.0,232182.0,11743.0,11743.0,5222.0,5222.0,28695.0,2728.0,15082.0,10885.0,3326.0,3326.0,1504.0,1400.0,1554060.0
2006M12.2,263730.0,8671.0,22431.0,14006.0,53024.0,7222.0,3482.0,100653.0,54241.0,14379.0,3011.0,839.0,10530.0,6247.0,6247.0,64030.0,64030.0,367242.0,200635.0,166607.0,5067.0,5067.0,33384.0,1856.0,6915.0,2817.0,1378.0,11827.0,2914.0,772.0,4031.0,874.0,14831.0,1175.0,2477.0,1348.0,2237.0,7595.0,296416.0,244982.0,34504.0,6285.0,10645.0,137294.0,88427.0,7160.0,41707.0,8251.0,5300.0,2950.0,29890.0,13663.0,1483.0,1678.0,13066.0,257742.0,257742.0,10803.0,10803.0,4614.0,4614.0,29799.0,2874.0,12844.0,14082.0,2097.0,2097.0,1109.0,792.0,1547719.0
2006M11.2,315862.0,11911.0,33478.0,16385.0,55213.0,8401.0,5055.0,120835.0,64583.0,20121.0,3188.0,1184.0,15749.0,6782.0,6782.0,80352.0,80352.0,406711.0,230973.0,175739.0,7335.0,7335.0,37409.0,2066.0,7389.0,3159.0,2284.0,11675.0,2887.0,890.0,5632.0,1426.0,21130.0,1992.0,3109.0,2442.0,2883.0,10703.0,388818.0,307908.0,59957.0,4793.0,16160.0,186968.0,120343.0,9941.0,56684.0,7506.0,4205.0,3301.0,28609.0,14654.0,2197.0,1306.0,10451.0,285408.0,285408.0,17612.0,17612.0,7551.0,7551.0,36702.0,4072.0,17548.0,15082.0,3430.0,3430.0,912.0,816.0,1860034.0
2006M10.2,598142.0,20089.0,79120.0,31945.0,99643.0,19843.0,7421.0,231568.0,108514.0,28958.0,8759.0,1924.0,18275.0,13827.0,13827.0,598155.0,598155.0,411360.0,235395.0,175966.0,18407.0,18407.0,76851.0,4469.0,20971.0,10027.0,3643.0,21603.0,5538.0,1137.0,7441.0,2021.0,28604.0,2540.0,4926.0,3460.0,3483.0,14196.0,687774.0,450755.0,123880.0,7621.0,105517.0,222966.0,130430.0,22531.0,70006.0,13073.0,7047.0,6026.0,61369.0,33463.0,6170.0,2117.0,19619.0,352150.0,352150.0,19609.0,19609.0,12527.0,12527.0,56592.0,6086.0,26487.0,24020.0,8133.0,8133.0,1217.0,545.0,3210259.0
2006M09.2,670135.0,22693.0,112767.0,31690.0,105240.0,23189.0,8379.0,257128.0,109049.0,31879.0,11298.0,2091.0,18490.0,20641.0,20641.0,961949.0,961949.0,351555.0,207278.0,144277.0,23251.0,23251.0,92195.0,3712.0,28034.0,17965.0,4399.0,20536.0,5961.0,2212.0,7207.0,2169.0,33201.0,2906.0,5229.0,3763.0,4027.0,17277.0,904410.0,509230.0,226472.0,12365.0,156343.0,238160.0,143259.0,24113.0,70788.0,13550.0,6864.0,6686.0,81536.0,41307.0,11157.0,2930.0,26143.0,316198.0,316198.0,20839.0,20839.0,18450.0,18450.0,64718.0,6527.0,28160.0,30032.0,11847.0,11847.0,1388.0,791.0,3856695.0
2006M08.2,612225.0,32272.0,90828.0,25126.0,91051.0,17553.0,6923.0,259047.0,89423.0,40670.0,14072.0,2216.0,24382.0,22510.0,22510.0,1168545.0,1168545.0,364455.0,222540.0,141915.0,25539.0,25539.0,99653.0,3240.0,31475.0,15184.0,3953.0,23359.0,6626.0,2337.0,9832.0,3647.0,32286.0,2547.0,5238.0,2851.0,4410.0,17240.0,1050005.0,554270.0,291918.0,12810.0,191006.0,241682.0,137948.0,21823.0,81911.0,12680.0,5322.0,7358.0,95480.0,49654.0,12019.0,2564.0,31242.0,255502.0,255502.0,19160.0,19160.0,18390.0,18390.0,88802.0,8542.0,47226.0,33035.0,8034.0,8034.0,2586.0,1543.0,4159747.0
2006M07.2,551530.0,30678.0,80908.0,22353.0,77640.0,20861.0,5489.0,238910.0,74691.0,35237.0,13083.0,1863.0,20291.0,21311.0,21311.0,1174334.0,1174334.0,364935.0,233773.0,131162.0,23158.0,23158.0,86634.0,3626.0,28064.0,12245.0,3906.0,19965.0,6448.0,1408.0,7926.0,3047.0,30132.0,2543.0,4911.0,3416.0,4281.0,14980.0,1079247.0,576955.0,301222.0,14935.0,186135.0,232731.0,137507.0,25679.0,69545.0,11651.0,6608.0,5043.0,79455.0,43003.0,8412.0,2281.0,25759.0,298088.0,298088.0,18465.0,18465.0,22185.0,22185.0,76643.0,6986.0,33780.0,35877.0,7385.0,7385.0,1598.0,1140.0,4115860.0
2006M06.2,591798.0,24713.0,77545.0,25754.0,82936.0,25743.0,5912.0,257909.0,91285.0,32515.0,11661.0,2007.0,18847.0,19907.0,19907.0,1057126.0,1057126.0,326466.0,195824.0,130642.0,21343.0,21343.0,74592.0,3746.0,21250.0,12630.0,3645.0,18270.0,4484.0,1465.0,6887.0,2215.0,27949.0,2325.0,3317.0,3175.0,3261.0,15870.0,900326.0,498953.0,222509.0,10158.0,168706.0,218461.0,135687.0,15377.0,67396.0,10803.0,5312.0,5491.0,72335.0,39525.0,7678.0,2081.0,23051.0,327691.0,327691.0,18244.0,18244.0,15486.0,15486.0,60112.0,5993.0,25740.0,28378.0,7961.0,7961.0,1134.0,608.0,3784857.0
2006M05.2,711570.0,29981.0,99242.0,37966.0,109984.0,21236.0,10624.0,279155.0,123381.0,32779.0,10258.0,2417.0,20105.0,17591.0,17591.0,824681.0,824681.0,335560.0,209146.0,126414.0,17802.0,17802.0,87000.0,6574.0,20740.0,14954.0,6273.0,20686.0,5130.0,1846.0,7946.0,2851.0,31061.0,1822.0,3848.0,3193.0,4691.0,17508.0,822888.0,488841.0,186312.0,7546.0,140190.0,237350.0,145046.0,17859.0,74445.0,18552.0,8114.0,10438.0,69669.0,40455.0,8117.0,2147.0,18950.0,328172.0,328172.0,19037.0,19037.0,18693.0,18693.0,57868.0,6163.0,26342.0,25362.0,11138.0,11138.0,1468.0,947.0,3643827.0
2006M04.2,617146.0,19375.0,84031.0,35338.0,100170.0,23666.0,8598.0,228302.0,117667.0,26719.0,7079.0,2484.0,17156.0,13325.0,13325.0,346488.0,346488.0,402344.0,235367.0,166977.0,12736.0,12736.0,66485.0,3611.0,16714.0,8543.0,4369.0,17830.0,4957.0,1364.0,6750.0,2347.0,33286.0,1600.0,3889.0,3761.0,4092.0,19943.0,695441.0,447320.0,181388.0,8488.0,58244.0,209634.0,118972.0,18023.0,72639.0,17527.0,8476.0,9051.0,56099.0,29785.0,5358.0,1947.0,19010.0,312924.0,312924.0,20230.0,20230.0,12088.0,12088.0,52656.0,5591.0,21493.0,25572.0,5655.0,5655.0,1475.0,932.0,2903189.0
2006M03.2,464390.0,17245.0,54557.0,26125.0,77194.0,12542.0,5807.0,181143.0,89777.0,19035.0,3763.0,1180.0,14093.0,7076.0,7076.0,206914.0,206914.0,410527.0,231726.0,178801.0,8550.0,8550.0,37717.0,1903.0,8408.0,4090.0,1391.0,11625.0,2918.0,767.0,5283.0,1332.0,22113.0,1803.0,3361.0,2095.0,3542.0,11312.0,459318.0,356845.0,78925.0,11345.0,12203.0,196721.0,114270.0,12091.0,70360.0,10728.0,5344.0,5384.0,28351.0,14876.0,1540.0,1291.0,10644.0,267060.0,267060.0,20108.0,20108.0,6440.0,6440.0,39747.0,4304.0,18892.0,16551.0,4077.0,4077.0,915.0,708.0,2210496.0
2006M02.2,308162.0,13720.0,33234.0,12683.0,57102.0,6541.0,2765.0,120738.0,61379.0,18459.0,4524.0,619.0,13317.0,6207.0,6207.0,114987.0,114987.0,357671.0,193698.0,163973.0,4436.0,4436.0,26131.0,1337.0,6598.0,2188.0,977.0,7440.0,1439.0,541.0,4762.0,849.0,14987.0,1147.0,2435.0,1002.0,3202.0,7200.0,359029.0,297630.0,37136.0,13903.0,10360.0,143918.0,80975.0,9367.0,53576.0,7708.0,4356.0,3352.0,27239.0,13091.0,1305.0,1870.0,10972.0,222224.0,222224.0,19306.0,19306.0,5300.0,5300.0,26080.0,3034.0,11280.0,11765.0,2883.0,2883.0,782.0,753.0,1666259.0
2006M01.2,251319.0,15009.0,22570.0,10663.0,50033.0,5096.0,2371.0,92698.0,52880.0,13670.0,2353.0,589.0,10727.0,3936.0,3936.0,70237.0,70237.0,361656.0,192277.0,169380.0,3576.0,3576.0,22349.0,901.0,5634.0,1481.0,1153.0,6980.0,1417.0,351.0,3651.0,780.0,14591.0,1123.0,2167.0,1194.0,2403.0,7704.0,296373.0,255193.0,24811.0,8547.0,7822.0,138767.0,91405.0,6497.0,40865.0,5186.0,2573.0,2613.0,24410.0,12006.0,1357.0,2173.0,8874.0,196045.0,196045.0,14614.0,14614.0,5119.0,5119.0,26299.0,3140.0,11748.0,11412.0,2183.0,2183.0,1558.0,932.0,1452820.0
2005M12.2,247723.0,9188.0,27783.0,13755.0,54353.0,5162.0,3294.0,74262.0,59925.0,11842.0,2029.0,703.0,9110.0,4261.0,4261.0,48236.0,48236.0,275605.0,126286.0,149319.0,5199.0,5199.0,28201.0,1535.0,6088.0,2609.0,2037.0,9570.0,1785.0,421.0,3262.0,893.0,12731.0,912.0,2175.0,1166.0,1872.0,6605.0,287222.0,239788.0,31073.0,4841.0,11520.0,121703.0,82647.0,5201.0,33856.0,6212.0,3322.0,2889.0,30622.0,13487.0,1124.0,1906.0,14105.0,203810.0,203810.0,10596.0,10596.0,4574.0,4574.0,25149.0,2703.0,11309.0,11137.0,1832.0,1832.0,1392.0,1057.0,1327967.0
2005M11.2,302833.0,14456.0,36552.0,13260.0,52894.0,6940.0,3591.0,110009.0,65131.0,13292.0,2027.0,828.0,10438.0,6528.0,6528.0,62667.0,62667.0,307342.0,148831.0,158511.0,6687.0,6687.0,30076.0,2153.0,7449.0,3786.0,1477.0,7453.0,1518.0,525.0,4856.0,859.0,18656.0,1514.0,2730.0,2164.0,2027.0,10222.0,365839.0,295874.0,43612.0,3870.0,22483.0,146725.0,89912.0,10158.0,46655.0,8103.0,4381.0,3722.0,33974.0,16288.0,1215.0,1087.0,15384.0,249152.0,249152.0,14962.0,14962.0,5859.0,5859.0,35350.0,3449.0,16599.0,15302.0,3379.0,3379.0,1337.0,831.0,1613591.0
2005M10.2,532752.0,25911.0,65999.0,31693.0,95476.0,13386.0,6215.0,199301.0,94772.0,24917.0,7025.0,2111.0,15781.0,13185.0,13185.0,511520.0,511520.0,312971.0,153227.0,159744.0,18057.0,18057.0,67357.0,3785.0,18741.0,10657.0,4494.0,16382.0,4049.0,959.0,6037.0,2254.0,27404.0,2028.0,4799.0,3028.0,3058.0,14491.0,628179.0,396717.0,141044.0,8105.0,82313.0,181907.0,108887.0,19068.0,53952.0,10762.0,5447.0,5315.0,60491.0,33779.0,5900.0,1535.0,19277.0,308020.0,308020.0,16167.0,16167.0,12632.0,12632.0,50409.0,5566.0,22004.0,22839.0,7821.0,7821.0,1111.0,588.0,2786249.0
2005M09.2,580265.0,26686.0,75489.0,32309.0,94325.0,18804.0,7256.0,229545.0,95851.0,32430.0,11238.0,2260.0,18933.0,16839.0,16839.0,930410.0,930410.0,249062.0,127874.0,121188.0,21468.0,21468.0,88716.0,4430.0,23617.0,15672.0,4420.0,23257.0,4803.0,1948.0,7947.0,2623.0,31374.0,2207.0,4558.0,3151.0,3768.0,17690.0,766662.0,433598.0,198274.0,12184.0,122605.0,206900.0,132056.0,19222.0,55623.0,12582.0,5857.0,6725.0,76562.0,42293.0,8580.0,2242.0,23447.0,283025.0,283025.0,17681.0,17681.0,17222.0,17222.0,58757.0,6721.0,25434.0,26602.0,12099.0,12099.0,1319.0,1333.0,3404707.0
2005M08.2,511437.0,26020.0,66073.0,26221.0,88397.0,18206.0,5262.0,204169.0,77089.0,39640.0,14297.0,1966.0,23377.0,18633.0,18633.0,1044254.0,1044254.0,259563.0,136478.0,123085.0,22980.0,22980.0,99475.0,3504.0,31228.0,15662.0,5303.0,24829.0,5381.0,1540.0,9118.0,2910.0,30761.0,2314.0,5946.0,3710.0,3875.0,14917.0,879355.0,461246.0,265289.0,14200.0,138620.0,210117.0,129111.0,18039.0,62967.0,11108.0,4776.0,6332.0,94104.0,51505.0,9437.0,3076.0,30087.0,219333.0,219333.0,16965.0,16965.0,20172.0,20172.0,80874.0,8500.0,39785.0,32590.0,6828.0,6828.0,2107.0,1642.0,3569348.0
2005M07.2,465956.0,29055.0,60963.0,21238.0,72167.0,15362.0,5621.0,194085.0,67465.0,32833.0,13501.0,1802.0,17529.0,19491.0,19491.0,1011244.0,1011244.0,246766.0,133031.0,113735.0,22852.0,22852.0,87029.0,3926.0,27487.0,12424.0,5619.0,20680.0,5490.0,1183.0,8222.0,1997.0,26342.0,1585.0,4047.0,2421.0,3978.0,14311.0,874044.0,466315.0,259684.0,12830.0,135215.0,189974.0,120588.0,16732.0,52655.0,10094.0,5080.0,5014.0,78224.0,42885.0,7316.0,2202.0,25821.0,249965.0,249965.0,15636.0,15636.0,20792.0,20792.0,67508.0,7410.0,27272.0,32826.0,7238.0,7238.0,1411.0,1278.0,3428676.0
2005M06.2,507081.0,26682.0,64319.0,23949.0,80917.0,18108.0,5756.0,209654.0,77696.0,28179.0,10080.0,1555.0,16544.0,14246.0,14246.0,858014.0,858014.0,215611.0,107667.0,107944.0,20327.0,20327.0,74499.0,4367.0,21632.0,14269.0,4221.0,15698.0,3804.0,1139.0,6812.0,2557.0,27110.0,1846.0,3253.0,2882.0,3798.0,15332.0,721958.0,408185.0,181721.0,9927.0,122125.0,190406.0,126759.0,14246.0,49401.0,9735.0,4369.0,5366.0,73130.0,38887.0,8720.0,2341.0,23181.0,269030.0,269030.0,14477.0,14477.0,16420.0,16420.0,54929.0,6043.0,21433.0,27453.0,8733.0,8733.0,892.0,716.0,3105493.0
2005M05.2,620565.0,27443.0,78521.0,37284.0,100110.0,17057.0,10052.0,244734.0,105365.0,27830.0,8144.0,2616.0,17071.0,12992.0,12992.0,744051.0,744051.0,213595.0,106859.0,106736.0,19003.0,19003.0,85763.0,4507.0,22589.0,16356.0,6474.0,19698.0,4802.0,1130.0,7092.0,3116.0,31550.0,2331.0,3832.0,3573.0,4010.0,17803.0,707550.0,404496.0,181642.0,10396.0,111017.0,187515.0,120546.0,16381.0,50587.0,12981.0,5089.0,7892.0,62221.0,36436.0,6216.0,2193.0,17377.0,269452.0,269452.0,15865.0,15865.0,17967.0,17967.0,51480.0,5872.0,22668.0,22939.0,9549.0,9549.0,967.0,564.0,3091461.0
